ULTDATA;FILIALCOD;CONTACOD;CENTROCUSTOCOD;ORÇADO;PERRATEIO
2023-08-31;11;570007;21;0;100
2023-08-31;11;580005;21;0;100
2023-08-31;11;620005;21;0;100
2023-08-31;11;620006;21;0;100
2023-08-31;11;620007;21;0;100
2023-08-31;11;620008;21;0;100
2023-08-31;11;620011;21;0;100
2023-08-31;11;630001;21;0;100
2023-08-31;11;630004;21;0;100
2023-08-31;11;640004;21;0;100
2023-08-31;11;660010;21;0;100
2023-08-31;11;660011;21;0;100
2023-08-31;11;660014;21;0;100
2023-08-31;11;660016;21;0;100
2023-08-31;11;670001;21;0;100
2023-08-31;11;670002;21;0;100
2023-08-31;11;670003;21;0;100
2023-08-31;11;670006;21;0;100
2023-08-31;11;670010;21;0;100
2023-08-31;11;670011;21;0;100
2023-08-31;11;670012;21;0;100
2023-08-31;11;670013;21;0;100
2023-08-31;11;670020;21;0;100
2023-08-31;11;710002;21;0;100
2023-08-31;11;720001;21;0;100
2023-08-31;11;720006;21;0;100
2023-08-31;11;720011;21;0;100
2023-08-31;11;730001;21;0;100
2023-08-31;11;730003;21;0;100
2023-08-31;11;730007;21;0;100
2023-08-31;11;730008;21;0;100
2023-08-31;11;730012;21;0;100
2023-08-31;11;730013;21;0;100
2023-08-31;11;730014;21;0;100
2023-08-31;11;730016;21;0;100
2023-08-31;11;730017;21;0;100
2023-08-31;11;730018;21;0;100
2023-08-31;11;730020;21;0;100
2023-08-31;11;820013;21;0;100
2023-08-31;11;640005;21;0;100
2023-08-31;11;660002;21;0;100
2023-08-31;11;660007;21;0;100
2023-08-31;11;660008;21;0;100
2023-04-30;11;209004;21;0;100
2023-04-30;11;210001;21;0;100
2023-04-30;11;210003;21;0;100
2023-04-30;11;210004;21;0;100
2023-04-30;11;210006;21;0;100
2023-04-30;11;210008;21;0;100
2023-04-30;11;210009;21;0;100
2023-04-30;11;211005;21;0;100
2023-04-30;11;260003;21;0;100
2023-04-30;11;260007;21;0;100
2023-04-30;11;280002;21;0;100
2023-04-30;11;280008;21;0;100
2023-04-30;11;280011;21;0;100
2023-04-30;11;280016;21;0;100
2023-04-30;11;330003;21;0;100
2023-04-30;11;330004;21;0;100
2023-04-30;11;330005;21;0;100
2023-04-30;11;330006;21;0;100
2023-04-30;11;330008;21;0;100
2023-04-30;11;330009;21;0;100
2023-04-30;11;330013;21;0;100
2023-04-30;11;340003;21;0;100
2023-04-30;11;340006;21;0;100
2023-04-30;11;350002;21;0;100
2023-04-30;11;360006;21;0;100
2023-04-30;11;430002;21;0;100
2023-04-30;11;430003;21;0;100
2023-04-30;11;430005;21;0;100
2023-04-30;11;440001;21;0;100
2023-04-30;11;560005;21;0;100
2023-04-30;11;570007;21;0;100
2023-04-30;11;580005;21;0;100
2023-04-30;11;620005;21;0;100
2023-04-30;11;620006;21;0;100
2023-04-30;11;620007;21;0;100
2023-04-30;11;620008;21;0;100
2023-04-30;11;620011;21;0;100
2023-04-30;11;630001;21;0;100
2023-04-30;11;630004;21;0;100
2023-04-30;11;640004;21;0;100
2023-04-30;11;640005;21;0;100
2023-04-30;11;660002;21;0;100
2023-04-30;11;660007;21;0;100
2023-04-30;11;660008;21;0;100
2023-04-30;11;660010;21;0;100
2023-04-30;11;660011;21;0;100
2023-04-30;11;660014;21;0;100
2023-04-30;11;660016;21;0;100
2023-04-30;11;670001;21;0;100
2023-04-30;11;670002;21;0;100
2023-04-30;11;670003;21;0;100
2023-04-30;11;670006;21;0;100
2023-04-30;11;670010;21;0;100
2023-04-30;11;670011;21;0;100
2023-04-30;11;670012;21;0;100
2023-04-30;11;670013;21;0;100
2023-04-30;11;670020;21;0;100
2023-04-30;11;710002;21;0;100
2023-04-30;11;720001;21;0;100
2023-04-30;11;720006;21;0;100
2023-04-30;11;720011;21;0;100
2023-04-30;11;730001;21;0;100
2023-04-30;11;730003;21;0;100
2023-04-30;11;730007;21;0;100
2023-04-30;11;730008;21;0;100
2023-04-30;11;730012;21;0;100
2023-04-30;11;730013;21;0;100
2023-04-30;11;730014;21;0;100
2023-04-30;11;730016;21;0;100
2023-04-30;11;730017;21;0;100
2023-04-30;11;730018;21;0;100
2023-04-30;11;730020;21;0;100
2023-04-30;11;820013;21;0;100
2023-12-31;11;209004;21;0;100
2023-12-31;11;210001;21;0;100
2023-12-31;11;210003;21;0;100
2023-12-31;11;210004;21;0;100
2023-12-31;11;210006;21;0;100
2023-12-31;11;210008;21;0;100
2023-12-31;11;210009;21;0;100
2023-12-31;11;211005;21;0;100
2023-12-31;11;260003;21;0;100
2023-12-31;11;260007;21;0;100
2023-12-31;11;280002;21;0;100
2023-12-31;11;280008;21;0;100
2023-12-31;11;280011;21;0;100
2023-12-31;11;280016;21;0;100
2023-12-31;11;330003;21;0;100
2023-12-31;11;330004;21;0;100
2023-12-31;11;330005;21;0;100
2023-12-31;11;330006;21;0;100
2023-12-31;11;330008;21;0;100
2023-12-31;11;330009;21;0;100
2023-12-31;11;330013;21;0;100
2023-12-31;11;340003;21;0;100
2023-12-31;11;340006;21;0;100
2023-12-31;11;350002;21;0;100
2023-12-31;11;360006;21;0;100
2023-12-31;11;430002;21;0;100
2023-12-31;11;430003;21;0;100
2023-12-31;11;430005;21;0;100
2023-12-31;11;440001;21;0;100
2023-12-31;11;560005;21;0;100
2023-12-31;11;570007;21;0;100
2023-12-31;11;620005;21;0;100
2023-12-31;11;620006;21;0;100
2023-12-31;11;620007;21;0;100
2023-12-31;11;620008;21;0;100
2023-12-31;11;620011;21;0;100
2023-12-31;11;630001;21;0;100
2023-12-31;11;630004;21;0;100
2023-12-31;11;640004;21;0;100
2023-12-31;11;640005;21;0;100
2023-12-31;11;660002;21;0;100
2023-12-31;11;660007;21;0;100
2023-12-31;11;660008;21;0;100
2023-12-31;11;660010;21;0;100
2023-12-31;11;660011;21;0;100
2023-12-31;11;660014;21;0;100
2023-12-31;11;660016;21;0;100
2023-12-31;11;670001;21;0;100
2023-12-31;11;670002;21;0;100
2023-12-31;11;670003;21;0;100
2023-12-31;11;670006;21;0;100
2023-12-31;11;670010;21;0;100
2023-12-31;11;670011;21;0;100
2023-12-31;11;670012;21;0;100
2023-12-31;11;720001;21;0;100
2023-12-31;11;720006;21;0;100
2023-12-31;11;720011;21;0;100
2023-12-31;11;730001;21;0;100
2023-12-31;11;730003;21;0;100
2023-12-31;11;730007;21;0;100
2023-12-31;11;730008;21;0;100
2023-12-31;11;730012;21;0;100
2023-12-31;11;730013;21;0;100
2023-12-31;11;730014;21;0;100
2023-12-31;11;730016;21;0;100
2023-12-31;11;730017;21;0;100
2023-12-31;11;730018;21;0;100
2023-12-31;11;730020;21;0;100
2023-12-31;11;820013;21;0;100
2023-12-31;11;670013;21;0;100
2023-12-31;11;670020;21;0;100
2023-12-31;11;710002;21;0;100
2023-05-31;11;209004;21;0;100
2023-05-31;11;210001;21;0;100
2023-05-31;11;210003;21;0;100
2023-05-31;11;210004;21;0;100
2023-05-31;11;210006;21;0;100
2023-05-31;11;210008;21;0;100
2023-05-31;11;210009;21;0;100
2023-05-31;11;211005;21;0;100
2023-05-31;11;260003;21;0;100
2023-05-31;11;260007;21;0;100
2023-05-31;11;280002;21;0;100
2023-05-31;11;280008;21;0;100
2023-05-31;11;280011;21;0;100
2023-05-31;11;280016;21;0;100
2023-05-31;11;330003;21;0;100
2023-05-31;11;330004;21;0;100
2023-05-31;11;330005;21;0;100
2023-05-31;11;330006;21;0;100
2023-05-31;11;330008;21;0;100
2023-05-31;11;330009;21;0;100
2023-05-31;11;330013;21;0;100
2023-05-31;11;340003;21;0;100
2023-05-31;11;340006;21;0;100
2023-05-31;11;350002;21;0;100
2023-05-31;11;360006;21;0;100
2023-05-31;11;430002;21;0;100
2023-05-31;11;430003;21;0;100
2023-05-31;11;430005;21;0;100
2023-05-31;11;440001;21;0;100
2023-05-31;11;560005;21;0;100
2023-05-31;11;570007;21;0;100
2023-05-31;11;620005;21;0;100
2023-05-31;11;620006;21;0;100
2023-05-31;11;620007;21;0;100
2023-05-31;11;620008;21;0;100
2023-05-31;11;620011;21;0;100
2023-05-31;11;630001;21;0;100
2023-05-31;11;630004;21;0;100
2023-05-31;11;640004;21;0;100
2023-05-31;11;640005;21;0;100
2023-05-31;11;660002;21;0;100
2023-05-31;11;660007;21;0;100
2023-05-31;11;660008;21;0;100
2023-05-31;11;660010;21;0;100
2023-05-31;11;660011;21;0;100
2023-05-31;11;660014;21;0;100
2023-05-31;11;660016;21;0;100
2023-05-31;11;670001;21;0;100
2023-05-31;11;670002;21;0;100
2023-05-31;11;670003;21;0;100
2023-05-31;11;670006;21;0;100
2023-05-31;11;670010;21;0;100
2023-05-31;11;670011;21;0;100
2023-05-31;11;670012;21;0;100
2023-05-31;11;670013;21;0;100
2023-05-31;11;670020;21;0;100
2023-05-31;11;710002;21;0;100
2023-05-31;11;720001;21;0;100
2023-05-31;11;720006;21;0;100
2023-05-31;11;720011;21;0;100
2023-05-31;11;730001;21;0;100
2023-05-31;11;730003;21;0;100
2023-05-31;11;730007;21;0;100
2023-05-31;11;730008;21;0;100
2023-05-31;11;730012;21;0;100
2023-05-31;11;730013;21;0;100
2023-05-31;11;730014;21;0;100
2023-05-31;11;730016;21;0;100
2023-05-31;11;730017;21;0;100
2023-05-31;11;730018;21;0;100
2023-05-31;11;730020;21;0;100
2023-05-31;11;820013;21;0;100
2023-03-31;11;209004;21;0;100
2023-03-31;11;210001;21;0;100
2023-03-31;11;210003;21;0;100
2023-03-31;11;210004;21;0;100
2023-03-31;11;210006;21;0;100
2023-03-31;11;210008;21;0;100
2023-03-31;11;210009;21;0;100
2023-03-31;11;211005;21;0;100
2023-03-31;11;260003;21;0;100
2023-03-31;11;260007;21;0;100
2023-03-31;11;280002;21;0;100
2023-03-31;11;280008;21;0;100
2023-03-31;11;280011;21;0;100
2023-03-31;11;280016;21;0;100
2023-03-31;11;330003;21;0;100
2023-03-31;11;330004;21;0;100
2023-03-31;11;330005;21;0;100
2023-03-31;11;330006;21;0;100
2023-03-31;11;330008;21;0;100
2023-03-31;11;330009;21;0;100
2023-03-31;11;330013;21;0;100
2023-03-31;11;340003;21;0;100
2023-03-31;11;340006;21;0;100
2023-03-31;11;350002;21;0;100
2023-03-31;11;360006;21;0;100
2023-03-31;11;430002;21;0;100
2023-03-31;11;430003;21;0;100
2023-03-31;11;430005;21;0;100
2023-03-31;11;440001;21;0;100
2023-03-31;11;560005;21;0;100
2023-03-31;11;570007;21;0;100
2023-03-31;11;620005;21;0;100
2023-03-31;11;620006;21;0;100
2023-03-31;11;620007;21;0;100
2023-03-31;11;620008;21;0;100
2023-03-31;11;620011;21;0;100
2023-03-31;11;630001;21;0;100
2023-03-31;11;630004;21;0;100
2023-03-31;11;640004;21;0;100
2023-03-31;11;640005;21;0;100
2023-03-31;11;660002;21;0;100
2023-03-31;11;660007;21;0;100
2023-03-31;11;660008;21;0;100
2023-03-31;11;660010;21;0;100
2023-03-31;11;660011;21;0;100
2023-03-31;11;660014;21;0;100
2023-03-31;11;660016;21;0;100
2023-03-31;11;670001;21;0;100
2023-03-31;11;670002;21;0;100
2023-03-31;11;670003;21;0;100
2023-03-31;11;670006;21;0;100
2023-03-31;11;670010;21;0;100
2023-03-31;11;670011;21;0;100
2023-03-31;11;670012;21;0;100
2023-03-31;11;670013;21;0;100
2023-03-31;11;670020;21;0;100
2023-03-31;11;710002;21;0;100
2023-03-31;11;720001;21;0;100
2023-03-31;11;720006;21;0;100
2023-03-31;11;720011;21;0;100
2023-03-31;11;730001;21;0;100
2023-03-31;11;730003;21;0;100
2023-03-31;11;730007;21;0;100
2023-03-31;11;730008;21;0;100
2023-03-31;11;730012;21;0;100
2023-03-31;11;730013;21;0;100
2023-03-31;11;730014;21;0;100
2023-03-31;11;730016;21;0;100
2023-03-31;11;730017;21;0;100
2023-03-31;11;730018;21;0;100
2023-03-31;11;730020;21;0;100
2023-03-31;11;820013;21;0;100
2023-01-31;11;209004;21;0;100
2023-01-31;11;210001;21;0;100
2023-01-31;11;210003;21;0;100
2023-01-31;11;210004;21;0;100
2023-01-31;11;210006;21;0;100
2023-01-31;11;210008;21;0;100
2023-01-31;11;210009;21;0;100
2023-01-31;11;211005;21;0;100
2023-01-31;11;260003;21;0;100
2023-01-31;11;260007;21;0;100
2023-01-31;11;280002;21;0;100
2023-01-31;11;280008;21;0;100
2023-01-31;11;280011;21;0;100
2023-01-31;11;280016;21;0;100
2023-01-31;11;330003;21;0;100
2023-01-31;11;330004;21;0;100
2023-01-31;11;330005;21;0;100
2023-01-31;11;330006;21;0;100
2023-01-31;11;330008;21;0;100
2023-01-31;11;330009;21;0;100
2023-01-31;11;330013;21;0;100
2023-01-31;11;340003;21;0;100
2023-01-31;11;340006;21;0;100
2023-01-31;11;350002;21;0;100
2023-01-31;11;360006;21;0;100
2023-01-31;11;440001;21;0;100
2023-01-31;11;560005;21;0;100
2023-01-31;11;570007;21;0;100
2023-01-31;11;620005;21;0;100
2023-01-31;11;620006;21;0;100
2023-01-31;11;620007;21;0;100
2023-01-31;11;620008;21;0;100
2023-01-31;11;620011;21;0;100
2023-01-31;11;630001;21;0;100
2023-01-31;11;630004;21;0;100
2023-01-31;11;640004;21;0;100
2023-01-31;11;640005;21;0;100
2023-01-31;11;660002;21;0;100
2023-01-31;11;660007;21;0;100
2023-01-31;11;660008;21;0;100
2023-01-31;11;660010;21;0;100
2023-01-31;11;660011;21;0;100
2023-01-31;11;660014;21;0;100
2023-01-31;11;660016;21;0;100
2023-01-31;11;670001;21;0;100
2023-01-31;11;670002;21;0;100
2023-01-31;11;670003;21;0;100
2023-01-31;11;670006;21;0;100
2023-01-31;11;670010;21;0;100
2023-01-31;11;670011;21;0;100
2023-01-31;11;670012;21;0;100
2023-01-31;11;670013;21;0;100
2023-01-31;11;670020;21;0;100
2023-01-31;11;710002;21;0;100
2023-01-31;11;720001;21;0;100
2023-01-31;11;720006;21;0;100
2023-01-31;11;720011;21;0;100
2023-01-31;11;730001;21;0;100
2023-01-31;11;730003;21;0;100
2023-01-31;11;730007;21;0;100
2023-01-31;11;730008;21;0;100
2023-01-31;11;730012;21;0;100
2023-01-31;11;730013;21;0;100
2023-01-31;11;730014;21;0;100
2023-01-31;11;730016;21;0;100
2023-01-31;11;730017;21;0;100
2023-01-31;11;730018;21;0;100
2023-01-31;11;730020;21;0;100
2023-01-31;11;820013;21;0;100
2023-01-31;11;430002;21;0;100
2023-01-31;11;430003;21;0;100
2023-01-31;11;430005;21;0;100
2023-06-30;11;209004;21;0;100
2023-06-30;11;210001;21;0;100
2023-06-30;11;210003;21;0;100
2023-06-30;11;210004;21;0;100
2023-06-30;11;210006;21;0;100
2023-06-30;11;210008;21;0;100
2023-06-30;11;210009;21;0;100
2023-06-30;11;211005;21;0;100
2023-06-30;11;260003;21;0;100
2023-06-30;11;260007;21;0;100
2023-06-30;11;280002;21;0;100
2023-06-30;11;280008;21;0;100
2023-06-30;11;280011;21;0;100
2023-06-30;11;280016;21;0;100
2023-06-30;11;330003;21;0;100
2023-06-30;11;330004;21;0;100
2023-06-30;11;330005;21;0;100
2023-06-30;11;330006;21;0;100
2023-06-30;11;330008;21;0;100
2023-06-30;11;330009;21;0;100
2023-06-30;11;330013;21;0;100
2023-06-30;11;340003;21;0;100
2023-06-30;11;340006;21;0;100
2023-06-30;11;350002;21;0;100
2023-06-30;11;360006;21;0;100
2023-06-30;11;430002;21;0;100
2023-06-30;11;430003;21;0;100
2023-06-30;11;430005;21;0;100
2023-06-30;11;440001;21;0;100
2023-06-30;11;560005;21;0;100
2023-06-30;11;570007;21;0;100
2023-06-30;11;620005;21;0;100
2023-06-30;11;620006;21;0;100
2023-06-30;11;620007;21;0;100
2023-06-30;11;620008;21;0;100
2023-06-30;11;620011;21;0;100
2023-06-30;11;630001;21;0;100
2023-06-30;11;640004;21;0;100
2023-06-30;11;640005;21;0;100
2023-06-30;11;660002;21;0;100
2023-06-30;11;660007;21;0;100
2023-06-30;11;660008;21;0;100
2023-06-30;11;660010;21;0;100
2023-06-30;11;660011;21;0;100
2023-06-30;11;660014;21;0;100
2023-06-30;11;660016;21;0;100
2023-06-30;11;670001;21;0;100
2023-06-30;11;670002;21;0;100
2023-06-30;11;670003;21;0;100
2023-06-30;11;670006;21;0;100
2023-06-30;11;670010;21;0;100
2023-06-30;11;670011;21;0;100
2023-06-30;11;670012;21;0;100
2023-06-30;11;670013;21;0;100
2023-06-30;11;670020;21;0;100
2023-06-30;11;710002;21;0;100
2023-06-30;11;720001;21;0;100
2023-06-30;11;720006;21;0;100
2023-06-30;11;720011;21;0;100
2023-06-30;11;730001;21;0;100
2023-06-30;11;730003;21;0;100
2023-06-30;11;730007;21;0;100
2023-06-30;11;730008;21;0;100
2023-06-30;11;730012;21;0;100
2023-06-30;11;730013;21;0;100
2023-06-30;11;730014;21;0;100
2023-06-30;11;730016;21;0;100
2023-06-30;11;730017;21;0;100
2023-06-30;11;730018;21;0;100
2023-06-30;11;730020;21;0;100
2023-06-30;11;820013;21;0;100
2023-06-30;11;630004;21;0;100
2023-02-28;11;440001;21;0;100
2023-02-28;11;560005;21;0;100
2023-02-28;11;570007;21;0;100
2023-02-28;11;620005;21;0;100
2023-02-28;11;620006;21;0;100
2023-02-28;11;620007;21;0;100
2023-02-28;11;620008;21;0;100
2023-02-28;11;620011;21;0;100
2023-02-28;11;630001;21;0;100
2023-02-28;11;630004;21;0;100
2023-02-28;11;640004;21;0;100
2023-02-28;11;640005;21;0;100
2023-02-28;11;660002;21;0;100
2023-02-28;11;660007;21;0;100
2023-02-28;11;660008;21;0;100
2023-02-28;11;660010;21;0;100
2023-02-28;11;660011;21;0;100
2023-02-28;11;660014;21;0;100
2023-02-28;11;660016;21;0;100
2023-02-28;11;670001;21;0;100
2023-02-28;11;670002;21;0;100
2023-02-28;11;670003;21;0;100
2023-02-28;11;670006;21;0;100
2023-02-28;11;670010;21;0;100
2023-02-28;11;670011;21;0;100
2023-02-28;11;670012;21;0;100
2023-02-28;11;670013;21;0;100
2023-02-28;11;670020;21;0;100
2023-02-28;11;710002;21;0;100
2023-02-28;11;720001;21;0;100
2023-02-28;11;720006;21;0;100
2023-02-28;11;720011;21;0;100
2023-02-28;11;730001;21;0;100
2023-02-28;11;730003;21;0;100
2023-02-28;11;730007;21;0;100
2023-02-28;11;730008;21;0;100
2023-02-28;11;730012;21;0;100
2023-02-28;11;730013;21;0;100
2023-02-28;11;730014;21;0;100
2023-02-28;11;730016;21;0;100
2023-02-28;11;730017;21;0;100
2023-02-28;11;730018;21;0;100
2023-02-28;11;730020;21;0;100
2023-02-28;11;820013;21;0;100
2023-02-28;11;209004;21;0;100
2023-02-28;11;210001;21;0;100
2023-02-28;11;210003;21;0;100
2023-02-28;11;210004;21;0;100
2023-02-28;11;210006;21;0;100
2023-02-28;11;210008;21;0;100
2023-02-28;11;210009;21;0;100
2023-02-28;11;211005;21;0;100
2023-02-28;11;260003;21;0;100
2023-02-28;11;260007;21;0;100
2023-02-28;11;280002;21;0;100
2023-02-28;11;280008;21;0;100
2023-02-28;11;280011;21;0;100
2023-02-28;11;280016;21;0;100
2023-02-28;11;330003;21;0;100
2023-02-28;11;330004;21;0;100
2023-02-28;11;330005;21;0;100
2023-02-28;11;330006;21;0;100
2023-02-28;11;330008;21;0;100
2023-02-28;11;330009;21;0;100
2023-02-28;11;330013;21;0;100
2023-02-28;11;340003;21;0;100
2023-02-28;11;340006;21;0;100
2023-02-28;11;350002;21;0;100
2023-02-28;11;360006;21;0;100
2023-02-28;11;430002;21;0;100
2023-02-28;11;430003;21;0;100
2023-02-28;11;430005;21;0;100
2023-09-30;11;670006;21;0;100
2023-09-30;11;670010;21;0;100
2023-09-30;11;670011;21;0;100
2023-09-30;11;670012;21;0;100
2023-09-30;11;670013;21;0;100
2023-09-30;11;670020;21;0;100
2023-09-30;11;710002;21;0;100
2023-09-30;11;720001;21;0;100
2023-09-30;11;720006;21;0;100
2023-09-30;11;720011;21;0;100
2023-09-30;11;730001;21;0;100
2023-09-30;11;730003;21;0;100
2023-09-30;11;730007;21;0;100
2023-09-30;11;730008;21;0;100
2023-09-30;11;730012;21;0;100
2023-09-30;11;730013;21;0;100
2023-09-30;11;730014;21;0;100
2023-09-30;11;730016;21;0;100
2023-09-30;11;730017;21;0;100
2023-09-30;11;730018;21;0;100
2023-09-30;11;730020;21;0;100
2023-09-30;11;820013;21;0;100
2023-09-30;11;660016;21;0;100
2023-09-30;11;670001;21;0;100
2023-09-30;11;670002;21;0;100
2023-09-30;11;670003;21;0;100
2023-09-30;11;209004;21;0;100
2023-09-30;11;210001;21;0;100
2023-09-30;11;210003;21;0;100
2023-09-30;11;210004;21;0;100
2023-09-30;11;210006;21;0;100
2023-09-30;11;210008;21;0;100
2023-09-30;11;210009;21;0;100
2023-09-30;11;211005;21;0;100
2023-09-30;11;260003;21;0;100
2023-09-30;11;260007;21;0;100
2023-09-30;11;280002;21;0;100
2023-09-30;11;280008;21;0;100
2023-09-30;11;280011;21;0;100
2023-09-30;11;280016;21;0;100
2023-09-30;11;330003;21;0;100
2023-09-30;11;330004;21;0;100
2023-09-30;11;330005;21;0;100
2023-09-30;11;330006;21;0;100
2023-09-30;11;330008;21;0;100
2023-09-30;11;330009;21;0;100
2023-09-30;11;330013;21;0;100
2023-09-30;11;340003;21;0;100
2023-09-30;11;340006;21;0;100
2023-09-30;11;350002;21;0;100
2023-09-30;11;360006;21;0;100
2023-09-30;11;430002;21;0;100
2023-09-30;11;430003;21;0;100
2023-09-30;11;430005;21;0;100
2023-09-30;11;440001;21;0;100
2023-09-30;11;560005;21;0;100
2023-09-30;11;570007;21;0;100
2023-09-30;11;620005;21;0;100
2023-09-30;11;620006;21;0;100
2023-09-30;11;620007;21;0;100
2023-09-30;11;620008;21;0;100
2023-09-30;11;620011;21;0;100
2023-09-30;11;630001;21;0;100
2023-09-30;11;630004;21;0;100
2023-09-30;11;640004;21;0;100
2023-09-30;11;640005;21;0;100
2023-09-30;11;660002;21;0;100
2023-09-30;11;660007;21;0;100
2023-09-30;11;660008;21;0;100
2023-09-30;11;660010;21;0;100
2023-09-30;11;660011;21;0;100
2023-09-30;11;660014;21;0;100
2022-01-31;21;620003;21;0;100
2022-01-31;21;620011;21;0;100
2022-01-31;21;620007;21;0;100
2022-01-31;21;620008;21;0;100
2022-02-28;21;620003;21;0;100
2022-02-28;21;620011;21;0;100
2022-02-28;21;620007;21;0;100
2022-02-28;21;620008;21;0;100
2022-03-31;21;620003;21;0;100
2022-03-31;21;620011;21;0;100
2022-03-31;21;620007;21;0;100
2022-03-31;21;620008;21;0;100
2022-05-31;21;620003;21;0;100
2022-05-31;21;620011;21;0;100
2022-05-31;21;620007;21;0;100
2022-05-31;21;620008;21;0;100
2022-04-30;21;620003;21;0;100
2022-04-30;21;620011;21;0;100
2022-04-30;21;620007;21;0;100
2022-04-30;21;620008;21;0;100
2022-07-31;21;620003;21;0;100
2022-07-31;21;620011;21;0;100
2022-07-31;21;620007;21;0;100
2022-07-31;21;620008;21;0;100
2022-06-30;21;620003;21;0;100
2022-06-30;21;620011;21;0;100
2022-06-30;21;620007;21;0;100
2022-06-30;21;620008;21;0;100
2022-09-30;21;620003;21;0;100
2022-09-30;21;620011;21;0;100
2022-09-30;21;620007;21;0;100
2022-09-30;21;620008;21;0;100
2022-08-31;21;620003;21;0;100
2022-08-31;21;620011;21;0;100
2022-08-31;21;620007;21;0;100
2022-08-31;21;620008;21;0;100
2022-11-30;21;620003;21;0;100
2022-11-30;21;620011;21;0;100
2022-11-30;21;620007;21;0;100
2022-11-30;21;620008;21;0;100
2022-12-31;21;620003;21;0;100
2022-12-31;21;620011;21;0;100
2022-12-31;21;620007;21;0;100
2022-12-31;21;620008;21;0;100
2022-01-31;3;620002;21;0;100
2022-02-28;3;620002;21;0;100
2022-03-31;3;620002;21;0;100
2022-04-30;3;620002;21;0;100
2022-05-31;3;620002;21;0;100
2022-06-30;3;620002;21;0;100
2022-07-31;3;620002;21;0;100
2022-08-31;3;620002;21;0;100
2022-09-30;3;620002;21;0;100
2022-10-31;3;620002;21;0;100
2022-11-30;3;620002;21;0;100
2022-12-31;3;620002;21;0;100
2022-10-31;21;620003;21;0;100
2022-10-31;21;620011;21;0;100
2022-10-31;21;620007;21;0;100
2022-10-31;21;620008;21;0;100
2022-01-31;3;620009;21;0;100
2022-02-28;3;620009;21;0;100
2022-03-31;3;620009;21;0;100
2022-04-30;3;620009;21;0;100
2022-05-31;3;620009;21;0;100
2022-06-30;3;620009;21;0;100
2022-07-31;3;620009;21;0;100
2022-08-31;3;620009;21;0;100
2022-09-30;3;620009;21;0;100
2022-10-31;3;620009;21;0;100
2022-11-30;3;620009;21;0;100
2022-12-31;3;620009;21;0;100
2022-01-31;3;620004;21;0;100
2022-02-28;3;620004;21;0;100
2022-03-31;3;620004;21;0;100
2022-04-30;3;620004;21;0;100
2022-05-31;3;620004;21;0;100
2022-06-30;3;620004;21;0;100
2022-07-31;3;620004;21;0;100
2022-08-31;3;620004;21;0;100
2022-09-30;3;620004;21;0;100
2022-10-31;3;620004;21;0;100
2022-11-30;3;620004;21;0;100
2022-12-31;3;620004;21;0;100
2022-01-31;20;620003;20;0;100
2022-01-31;20;730004;20;0;100
2022-01-31;20;730008;20;0;100
2022-01-31;20;730009;20;0;100
2022-01-31;20;730010;20;0;100
2022-01-31;20;730015;20;0;100
2022-01-31;20;730016;20;0;100
2022-01-31;20;730019;20;0;100
2022-01-31;20;730023;20;0;100
2022-02-28;20;620003;20;0;100
2022-02-28;20;730004;20;0;100
2022-02-28;20;730008;20;0;100
2022-02-28;20;730009;20;0;100
2022-02-28;20;730010;20;0;100
2022-02-28;20;730015;20;0;100
2022-02-28;20;730016;20;0;100
2022-02-28;20;730023;20;0;100
2022-03-31;20;620003;20;0;100
2022-03-31;20;730004;20;0;100
2022-03-31;20;730008;20;0;100
2022-03-31;20;730009;20;0;100
2022-03-31;20;730010;20;0;100
2022-03-31;20;730015;20;0;100
2022-03-31;20;730016;20;0;100
2022-03-31;20;730023;20;0;100
2022-05-31;20;620003;20;0;100
2022-05-31;20;730004;20;0;100
2022-05-31;20;730008;20;0;100
2022-05-31;20;730009;20;0;100
2022-05-31;20;730010;20;0;100
2022-05-31;20;730015;20;0;100
2022-05-31;20;730016;20;0;100
2022-05-31;20;730023;20;0;100
2022-04-30;20;620003;20;0;100
2022-04-30;20;730004;20;0;100
2022-04-30;20;730008;20;0;100
2022-04-30;20;730009;20;0;100
2022-04-30;20;730010;20;0;100
2022-04-30;20;730015;20;0;100
2022-04-30;20;730016;20;0;100
2022-04-30;20;730023;20;0;100
2022-07-31;20;620003;20;0;100
2022-07-31;20;730004;20;0;100
2022-07-31;20;730008;20;0;100
2022-07-31;20;730009;20;0;100
2022-07-31;20;730010;20;0;100
2022-07-31;20;730015;20;0;100
2022-07-31;20;730016;20;0;100
2022-07-31;20;730023;20;0;100
2022-06-30;20;620003;20;0;100
2022-06-30;20;730004;20;0;100
2022-06-30;20;730008;20;0;100
2022-06-30;20;730009;20;0;100
2022-06-30;20;730010;20;0;100
2022-06-30;20;730015;20;0;100
2022-06-30;20;730016;20;0;100
2022-06-30;20;730023;20;0;100
2022-09-30;20;620003;20;0;100
2022-09-30;20;730004;20;0;100
2022-09-30;20;730008;20;0;100
2022-09-30;20;730009;20;0;100
2022-09-30;20;730010;20;0;100
2022-09-30;20;730015;20;0;100
2022-09-30;20;730016;20;0;100
2022-09-30;20;730023;20;0;100
2022-08-31;20;620003;20;0;100
2022-08-31;20;730004;20;0;100
2022-08-31;20;730008;20;0;100
2022-08-31;20;730009;20;0;100
2022-08-31;20;730010;20;0;100
2022-08-31;20;730015;20;0;100
